Date,Last Price
2023-07-13,4.4173
2023-07-12,4.51
2023-07-11,4.6587
2023-07-10,4.6353
2023-07-07,4.6462
2023-07-06,4.6565
2023-07-05,4.4909
2023-07-04,4.411
2023-07-03,4.4355
2023-06-30,4.383
2023-06-29,4.3753
2023-06-28,4.3109
2023-06-27,4.3707
2023-06-26,4.2956
2023-06-23,4.3154
2023-06-22,4.3632
2023-06-21,4.401
2023-06-20,4.3317
2023-06-19,4.487
2023-06-16,4.4075
2023-06-15,4.3798
2023-06-14,4.3882
2023-06-13,4.4295
2023-06-12,4.3351
2023-06-09,4.2354
2023-06-08,4.2293
2023-06-07,4.2483
2023-06-06,4.2035
2023-06-05,4.2033
2023-06-02,4.1516
2023-06-01,4.112
2023-05-31,4.1787
2023-05-30,4.243
2023-05-26,4.3303
2023-05-25,4.3686
2023-05-24,4.2093
2023-05-23,4.1553
2023-05-22,4.0604
2023-05-19,3.9917
2023-05-18,3.9545
2023-05-17,3.8338
2023-05-16,3.8124
2023-05-15,3.8138
2023-05-12,3.7752
2023-05-11,3.7059
2023-05-10,3.796
2023-05-09,3.8513
2023-05-05,3.7768
2023-05-04,3.6495
2023-05-03,3.6925
2023-05-02,3.6659
2023-04-28,3.7154
2023-04-27,3.79
2023-04-26,3.7258
2023-04-25,3.691
2023-04-24,3.7774
2023-04-21,3.7547
2023-04-20,3.7644
2023-04-19,3.8527
2023-04-18,3.7433
2023-04-17,3.6877
2023-04-14,3.6617
2023-04-13,3.5694
2023-04-12,3.5671
2023-04-11,3.5386
2023-04-06,3.4279
2023-04-05,3.4237
2023-04-04,3.4309
2023-04-03,3.426
2023-03-31,3.4864
2023-03-30,3.5152
2023-03-29,3.4688
2023-03-28,3.4528
2023-03-27,3.3625
2023-03-24,3.2784
2023-03-23,3.3568
2023-03-22,3.4469
2023-03-21,3.3639
2023-03-20,3.3051
2023-03-17,3.28
2023-03-16,3.4216
2023-03-15,3.3168
2023-03-14,3.4829
2023-03-13,3.3653
2023-03-10,3.6366
2023-03-09,3.7935
2023-03-08,3.7631
2023-03-07,3.8198
2023-03-06,3.8637
2023-03-03,3.8469
2023-03-02,3.8784
2023-03-01,3.8353
2023-02-28,3.8239
2023-02-27,3.8024
2023-02-24,3.6566
2023-02-23,3.5852
2023-02-22,3.5976
2023-02-21,3.6119
2023-02-20,3.4689
2023-02-17,3.5114
2023-02-16,3.4965
2023-02-15,3.4839
2023-02-14,3.518
2023-02-13,3.3999
2023-02-10,3.3944
2023-02-09,3.2886
2023-02-08,3.3108
2023-02-07,3.3151
2023-02-06,3.2414
2023-02-03,3.0523
2023-02-02,3.003
2023-02-01,3.3038
2023-01-31,3.3296
2023-01-30,3.334
2023-01-27,3.3208
2023-01-26,3.3152
2023-01-25,3.2397
2023-01-24,3.2733
2023-01-23,3.3581
2023-01-20,3.3739
2023-01-19,3.2725
2023-01-18,3.3114
2023-01-17,3.3216
2023-01-16,3.3817
2023-01-13,3.3639
2023-01-12,3.3306
2023-01-11,3.4073
2023-01-10,3.5549
2023-01-09,3.523
2023-01-06,3.4692
2023-01-05,3.5491
2023-01-04,3.4873
2023-01-03,3.6482
2022-12-30,3.6647
2022-12-29,3.657
2022-12-28,3.6545
2022-12-23,3.6342
2022-12-22,3.5867
2022-12-21,3.5679
2022-12-20,3.5883
2022-12-19,3.4953
2022-12-16,3.3241
2022-12-15,3.2388
2022-12-14,3.3087
2022-12-13,3.2953
2022-12-12,3.1961
2022-12-09,3.1765
2022-12-08,3.0854
2022-12-07,3.0403
2022-12-06,3.0728
2022-12-05,3.0993
2022-12-02,3.1483
2022-12-01,3.0971
2022-11-30,3.1553
2022-11-29,3.0946
2022-11-28,3.1201
2022-11-25,3.1166
2022-11-24,3.0322
2022-11-23,3.0075
2022-11-22,3.1327
2022-11-21,3.1799
2022-11-18,3.2333
2022-11-17,3.1954
2022-11-16,3.1423
2022-11-15,3.2896
2022-11-14,3.361
2022-11-11,3.352
2022-11-10,3.2858
2022-11-09,3.4493
2022-11-08,3.5457
2022-11-07,3.6336
2022-11-04,3.5317
2022-11-03,3.5103
2022-11-02,3.3935
2022-11-01,3.4642
2022-10-31,3.5065
2022-10-28,3.4721
2022-10-27,3.3948
2022-10-26,3.5714
2022-10-25,3.6281
2022-10-24,3.7372
2022-10-21,4.046
2022-10-20,3.9039
2022-10-19,3.8719
2022-10-18,3.9425
2022-10-17,3.9672
2022-10-14,4.3249
2022-10-13,4.192
2022-10-12,4.4281
2022-10-11,4.4341
2022-10-10,4.4656
2022-10-07,4.2303
2022-10-06,4.1611
2022-10-05,4.028
2022-10-04,3.8668
2022-10-03,3.9541
2022-09-30,4.0846
2022-09-29,4.1365
2022-09-28,4.0056
2022-09-27,4.502
2022-09-26,4.24
2022-09-23,3.824
2022-09-22,3.491
2022-09-21,3.3086
2022-09-20,3.2877
2022-09-16,3.134
2022-09-15,3.1621
2022-09-14,3.1295
2022-09-13,3.1681
2022-09-12,3.0784
2022-09-09,3.091
2022-09-08,3.1442
2022-09-07,3.0302
2022-09-06,3.0959
2022-09-05,2.9367
2022-09-02,2.9158
2022-09-01,2.8765
2022-08-31,2.7984
2022-08-30,2.702
2022-08-26,2.6
2022-08-25,2.6145
2022-08-24,2.6953
2022-08-23,2.5734
2022-08-22,2.5119
2022-08-19,2.4086
2022-08-18,2.3085
2022-08-17,2.286
2022-08-16,2.1235
2022-08-15,2.0153
2022-08-12,2.1088
2022-08-11,2.0566
2022-08-10,1.949
2022-08-09,1.9678
2022-08-08,1.95
2022-08-05,2.0467
2022-08-04,1.8866
2022-08-03,1.9101
2022-08-02,1.8664
2022-08-01,1.8051
2022-07-29,1.8615
2022-07-28,1.8653
2022-07-27,1.9561
2022-07-26,1.9146
2022-07-25,1.9345
2022-07-22,1.9362
2022-07-21,2.0445
2022-07-20,2.1378
2022-07-19,2.1766
2022-07-18,2.1549
2022-07-15,2.0884
2022-07-14,2.0995
2022-07-13,2.0581
2022-07-12,2.0733
2022-07-11,2.1756
2022-07-08,2.2307
2022-07-07,2.1262
2022-07-06,2.0904
2022-07-05,2.0469
2022-07-04,2.1944
2022-07-01,2.0835
2022-06-30,2.2276
2022-06-29,2.382
2022-06-28,2.4626
2022-06-27,2.3911
2022-06-24,2.3002
2022-06-23,2.3143
2022-06-22,2.4971
2022-06-21,2.6522
2022-06-20,2.6019
2022-06-17,2.4962
2022-06-16,2.5153
2022-06-15,2.4654
2022-06-14,2.5851
2022-06-13,2.5269
2022-06-10,2.445
2022-06-09,2.3216
2022-06-08,2.245
2022-06-07,2.213
2022-06-06,2.2457
2022-06-01,2.1539
2022-05-31,2.1
2022-05-30,1.988
2022-05-27,1.9161
2022-05-26,1.9672
2022-05-25,1.9085
2022-05-24,1.8856
2022-05-23,1.9689
2022-05-20,1.8919
2022-05-19,1.8634
2022-05-18,1.8631
2022-05-17,1.8792
2022-05-16,1.7287
2022-05-13,1.7424
2022-05-12,1.6594
2022-05-11,1.8241
2022-05-10,1.8464
2022-05-09,1.9543
2022-05-06,1.9938
2022-05-05,1.9627
2022-05-04,1.9652
2022-05-03,1.9567
2022-04-29,1.9041
2022-04-28,1.8751
2022-04-27,1.8102
2022-04-26,1.7945
2022-04-25,1.8393
2022-04-22,1.9614
2022-04-21,2.0108
2022-04-20,1.914
2022-04-19,1.9663
2022-04-14,1.8883
2022-04-13,1.798
2022-04-12,1.8017
2022-04-11,1.8459
2022-04-08,1.7484
2022-04-07,1.728
2022-04-06,1.702
2022-04-05,1.6525
2022-04-04,1.5457
2022-04-01,1.6071
2022-03-31,1.6089
2022-03-30,1.6644
2022-03-29,1.6405
2022-03-28,1.616
2022-03-25,1.6943
2022-03-24,1.6446
2022-03-23,1.6254
2022-03-22,1.7068
2022-03-21,1.6369
2022-03-18,1.495
2022-03-17,1.5624
2022-03-16,1.6277
2022-03-15,1.5744
2022-03-14,1.5925
2022-03-11,1.4887
2022-03-10,1.5219
2022-03-09,1.5246
2022-03-08,1.4448
2022-03-07,1.3027
2022-03-04,1.2065
2022-03-03,1.2977
2022-03-02,1.2573
2022-03-01,1.1263
2022-02-28,1.4079
2022-02-25,1.456
2022-02-24,1.4455
2022-02-23,1.4778
2022-02-22,1.4697
2022-02-21,1.4067
2022-02-18,1.3766
2022-02-17,1.4617
2022-02-16,1.5231
2022-02-15,1.5805
2022-02-14,1.5876
2022-02-11,1.5431
2022-02-10,1.5229
2022-02-09,1.4283
2022-02-08,1.4882
2022-02-07,1.4068
2022-02-04,1.4094
2022-02-03,1.3661
2022-02-02,1.2553
2022-02-01,1.2983
2022-01-31,1.3009
2022-01-28,1.2423
2022-01-27,1.2271
2022-01-26,1.1963
2022-01-25,1.1629
2022-01-24,1.1247
2022-01-21,1.1693
2022-01-20,1.2239
2022-01-19,1.2547
2022-01-18,1.2159
2022-01-17,1.1847
2022-01-14,1.1484
2022-01-13,1.1039
2022-01-12,1.1374
2022-01-11,1.1685
2022-01-10,1.1886
2022-01-07,1.1767
2022-01-06,1.1547
2022-01-05,1.0857
2022-01-04,1.083
2021-12-31,0.9677
2021-12-30,0.975
2021-12-29,1.0113
2021-12-24,0.92
2021-12-23,0.9195
2021-12-22,0.8834
2021-12-21,0.8712
2021-12-20,0.7698
2021-12-17,0.7563
2021-12-16,0.7553
2021-12-15,0.7334
2021-12-14,0.7222
2021-12-13,0.6951
2021-12-10,0.7392
2021-12-09,0.7535
2021-12-08,0.7737
2021-12-07,0.7274
2021-12-06,0.7315
2021-12-03,0.746
2021-12-02,0.8097
2021-12-01,0.8188
2021-11-30,0.8072
2021-11-29,0.8588
2021-11-26,0.8218
2021-11-25,0.9662
2021-11-24,0.9947
2021-11-23,0.9953
2021-11-22,0.9319
2021-11-19,0.8773
2021-11-18,0.9228
2021-11-17,0.9607
2021-11-16,0.9877
2021-11-15,0.962
2021-11-12,0.9112
2021-11-11,0.9187
2021-11-10,0.9221
2021-11-09,0.8228
2021-11-08,0.8539
2021-11-05,0.8435
2021-11-04,0.937
2021-11-03,1.0707
2021-11-02,1.0354
2021-11-01,1.059
2021-10-29,1.0318
2021-10-28,1.0054
2021-10-27,0.9828
2021-10-26,1.107
2021-10-25,1.1387
2021-10-22,1.1434
2021-10-21,1.2
2021-10-20,1.1456
2021-10-19,1.1666
2021-10-18,1.1347
2021-10-15,1.1032
2021-10-14,1.0409
2021-10-13,1.0864
2021-10-12,1.1468
2021-10-11,1.1877
2021-10-08,1.1569
2021-10-07,1.0766
2021-10-06,1.0698
2021-10-05,1.0826
2021-10-04,1.0099
2021-10-01,1.0015
2021-09-30,1.0208
2021-09-29,0.9904
2021-09-28,0.9932
2021-09-27,0.951
2021-09-24,0.9237
2021-09-23,0.9062
2021-09-22,0.7979
2021-09-21,0.8061
2021-09-20,0.7929
2021-09-17,0.8453
2021-09-16,0.816
2021-09-15,0.7765
2021-09-14,0.7368
2021-09-13,0.7439
2021-09-10,0.7576
2021-09-09,0.7356
2021-09-08,0.7427
2021-09-07,0.7362
2021-09-06,0.693
2021-09-03,0.7155
2021-09-02,0.6796
2021-09-01,0.692
2021-08-31,0.7126
2021-08-27,0.5767
2021-08-26,0.5998
2021-08-25,0.5964
2021-08-24,0.5368
2021-08-23,0.5339
2021-08-20,0.5219
2021-08-19,0.5377
2021-08-18,0.5647
2021-08-17,0.5615
2021-08-16,0.5728
2021-08-13,0.5724
2021-08-12,0.6001
2021-08-11,0.5705
2021-08-10,0.5882
2021-08-09,0.5831
2021-08-06,0.6097
2021-08-05,0.5231
2021-08-04,0.511
2021-08-03,0.519
2021-08-02,0.5201
2021-07-30,0.5642
2021-07-29,0.5719
2021-07-28,0.574
2021-07-27,0.5571
2021-07-26,0.5707
2021-07-23,0.5832
2021-07-22,0.5648
2021-07-21,0.6024
2021-07-20,0.5631
2021-07-19,0.5592
2021-07-16,0.6256
2021-07-15,0.6626
2021-07-14,0.6265
2021-07-13,0.6313
2021-07-12,0.6503
2021-07-09,0.6548
2021-07-08,0.6114
2021-07-07,0.5991
2021-07-06,0.6329
2021-07-05,0.7132
2021-07-02,0.7022
2021-07-01,0.7288
2021-06-30,0.715
2021-06-29,0.7373
2021-06-28,0.7212
2021-06-25,0.7776
2021-06-24,0.7399
2021-06-23,0.7792
2021-06-22,0.7789
2021-06-21,0.768
2021-06-18,0.7514
2021-06-17,0.7751
2021-06-16,0.7386
2021-06-15,0.7576
2021-06-14,0.7397
2021-06-11,0.7069
2021-06-10,0.746
2021-06-09,0.7297
2021-06-08,0.7692
2021-06-07,0.8053
2021-06-04,0.7893
2021-06-03,0.8398
2021-06-02,0.7985
2021-06-01,0.8248
2021-05-28,0.7936
2021-05-27,0.8093
2021-05-26,0.7514
2021-05-25,0.7851
2021-05-24,0.8095
2021-05-21,0.8292
2021-05-20,0.8379
2021-05-19,0.8468
2021-05-18,0.8666
2021-05-17,0.864
2021-05-14,0.8559
2021-05-13,0.8967
2021-05-12,0.8848
2021-05-11,0.8323
2021-05-10,0.7867
2021-05-07,0.7738
2021-05-06,0.791
2021-05-05,0.8185
2021-05-04,0.7934
2021-04-30,0.841
2021-04-29,0.8416
2021-04-28,0.7965
2021-04-27,0.7733
2021-04-26,0.7553
2021-04-23,0.7421
2021-04-22,0.739
2021-04-21,0.7385
2021-04-20,0.7298
2021-04-19,0.7538
2021-04-16,0.7631
2021-04-15,0.7363
2021-04-14,0.8034
2021-04-13,0.7775
2021-04-12,0.7878
2021-04-09,0.7718
2021-04-08,0.7477
2021-04-07,0.772
2021-04-06,0.7961
2021-04-01,0.7937
2021-03-31,0.8437
2021-03-30,0.8233
2021-03-29,0.7869
2021-03-26,0.7553
2021-03-25,0.7277
2021-03-24,0.7566
2021-03-23,0.7613
2021-03-22,0.8124
2021-03-19,0.8363
2021-03-18,0.8739
2021-03-17,0.8281
2021-03-16,0.7833
2021-03-15,0.7961
2021-03-12,0.8204
2021-03-11,0.7334
2021-03-10,0.7125
2021-03-09,0.7252
2021-03-08,0.7533
2021-03-05,0.7548
2021-03-04,0.7291
2021-03-03,0.7779
2021-03-02,0.6853
2021-03-01,0.7577
2021-02-26,0.8184
2021-02-25,0.7822
2021-02-24,0.7299
2021-02-23,0.7179
2021-02-22,0.6774
2021-02-19,0.6972
2021-02-18,0.6212
2021-02-17,0.5712
2021-02-16,0.6197
2021-02-15,0.57
2021-02-12,0.5161
2021-02-11,0.4686
2021-02-10,0.488
2021-02-09,0.4621
2021-02-08,0.4744
2021-02-05,0.4809
2021-02-04,0.4387
2021-02-03,0.3701
2021-02-02,0.3482
2021-02-01,0.3204
2021-01-29,0.3257
2021-01-28,0.2862
2021-01-27,0.2677
2021-01-26,0.2643
2021-01-25,0.2607
2021-01-22,0.3064
2021-01-21,0.3295
2021-01-20,0.2997
2021-01-19,0.288
2021-01-18,0.2864
2021-01-15,0.2869
2021-01-14,0.2897
2021-01-13,0.306
2021-01-12,0.3504
2021-01-11,0.3073
2021-01-08,0.2868
2021-01-07,0.2832
2021-01-06,0.2422
2021-01-05,0.2083
2021-01-04,0.1713
2020-12-31,0.1923
2020-12-30,0.2113
2020-12-29,0.211
2020-12-24,0.2525
2020-12-23,0.284
2020-12-22,0.1811
2020-12-21,0.2037
2020-12-18,0.2471
2020-12-17,0.2853
2020-12-16,0.2711
2020-12-15,0.2591
2020-12-14,0.2208
2020-12-11,0.1707
2020-12-10,0.1993
2020-12-09,0.2596
2020-12-08,0.2555
2020-12-07,0.2816
2020-12-04,0.3501
2020-12-03,0.3209
2020-12-02,0.3525
2020-12-01,0.3459
2020-11-30,0.3038
2020-11-27,0.2825
2020-11-26,0.2794
2020-11-25,0.3161
2020-11-24,0.3286
2020-11-23,0.3172
2020-11-20,0.3005
2020-11-19,0.3218
2020-11-18,0.3355
2020-11-17,0.3225
2020-11-16,0.3476
2020-11-13,0.3367
2020-11-12,0.3472
2020-11-11,0.4119
2020-11-10,0.3997
2020-11-09,0.3709
2020-11-06,0.2731
2020-11-05,0.2321
2020-11-04,0.2059
2020-11-03,0.2711
2020-11-02,0.217
2020-10-30,0.2605
2020-10-29,0.2203
2020-10-28,0.2113
2020-10-27,0.2304
2020-10-26,0.2743
2020-10-23,0.2785
2020-10-22,0.2823
2020-10-21,0.2401
2020-10-20,0.1858
2020-10-19,0.1679
2020-10-16,0.1808
2020-10-15,0.1784
2020-10-14,0.2185
2020-10-13,0.2379
2020-10-12,0.2705
2020-10-09,0.2791
2020-10-08,0.2872
2020-10-07,0.3018
2020-10-06,0.2863
2020-10-05,0.2872
2020-10-02,0.2452
2020-10-01,0.2333
2020-09-30,0.2283
2020-09-29,0.1824
2020-09-28,0.201
2020-09-25,0.1872
2020-09-24,0.2178
2020-09-23,0.2174
2020-09-22,0.2021
2020-09-21,0.1555
2020-09-18,0.1824
2020-09-17,0.1837
2020-09-16,0.2097
2020-09-15,0.2162
2020-09-14,0.1933
2020-09-11,0.1809
2020-09-10,0.226
2020-09-09,0.2356
2020-09-08,0.1873
2020-09-07,0.2471
2020-09-04,0.2612
2020-09-03,0.2351
2020-09-02,0.2288
2020-09-01,0.2931
2020-08-28,0.3102
2020-08-27,0.335
2020-08-26,0.3005
2020-08-25,0.2623
2020-08-24,0.2117
2020-08-21,0.2049
2020-08-20,0.2243
2020-08-19,0.2351
2020-08-18,0.2179
2020-08-17,0.2153
2020-08-14,0.2419
2020-08-13,0.2419
2020-08-12,0.2361
2020-08-11,0.1987
2020-08-10,0.1295
2020-08-07,0.1371
2020-08-06,0.1067
2020-08-05,0.129
2020-08-04,0.0754
2020-08-03,0.0981
2020-07-31,0.1031
2020-07-30,0.0871
2020-07-29,0.1172
2020-07-28,0.1074
2020-07-27,0.1081
2020-07-24,0.143
2020-07-23,0.1227
2020-07-22,0.1192
2020-07-21,0.1344
2020-07-20,0.15
2020-07-17,0.1614
2020-07-16,0.1375
2020-07-15,0.1645
2020-07-14,0.1484
2020-07-13,0.1847
2020-07-10,0.1528
2020-07-09,0.1572
2020-07-08,0.1811
2020-07-07,0.1786
2020-07-06,0.1999
2020-07-03,0.1858
2020-07-02,0.1847
2020-07-01,0.2095
2020-06-30,0.1705
2020-06-29,0.1616
2020-06-26,0.1709
2020-06-25,0.1526
2020-06-24,0.187
2020-06-23,0.2096
2020-06-22,0.1918
2020-06-19,0.2354
2020-06-18,0.2251
2020-06-17,0.1884
2020-06-16,0.2053
2020-06-15,0.2032
2020-06-12,0.2066
2020-06-11,0.197
2020-06-10,0.2659
2020-06-09,0.3348
2020-06-08,0.3325
2020-06-05,0.3529
2020-06-04,0.3044
2020-06-03,0.2721
2020-06-02,0.2203
2020-06-01,0.2304
2020-05-29,0.1824
2020-05-28,0.2084
2020-05-27,0.1916
2020-05-26,0.2134
2020-05-22,0.1721
2020-05-21,0.1692
2020-05-20,0.2275
2020-05-19,0.2438
2020-05-18,0.2552
2020-05-15,0.229
2020-05-14,0.2021
2020-05-13,0.2064
2020-05-12,0.2472
2020-05-11,0.2682
2020-05-07,0.2325
2020-05-06,0.2291
2020-05-05,0.2042
2020-05-04,0.2295
2020-05-01,0.2462
2020-04-30,0.2285
2020-04-29,0.2832
2020-04-28,0.2852
2020-04-27,0.2992
2020-04-24,0.2895
2020-04-23,0.2891
2020-04-22,0.325
2020-04-21,0.2945
2020-04-20,0.3349
2020-04-17,0.3019
2020-04-16,0.3001
2020-04-15,0.3003
2020-04-14,0.338
2020-04-09,0.3025
2020-04-08,0.3797
2020-04-07,0.4092
2020-04-06,0.3305
2020-04-03,0.3069
2020-04-02,0.329
2020-04-01,0.3109
2020-03-31,0.3527
2020-03-30,0.3313
2020-03-27,0.3616
2020-03-26,0.3953
2020-03-25,0.44
2020-03-24,0.4741
2020-03-23,0.4205
2020-03-20,0.5578
2020-03-19,0.7197
2020-03-18,0.7921
2020-03-17,0.5499
2020-03-16,0.4325
2020-03-13,0.4078
2020-03-12,0.2603
2020-03-11,0.2919
2020-03-10,0.2377
2020-03-09,0.1553
2020-03-06,0.2319
2020-03-05,0.3292
2020-03-04,0.3677
2020-03-03,0.388
2020-03-02,0.4037
2020-02-28,0.4406
2020-02-27,0.4687
2020-02-26,0.5026
2020-02-25,0.5181
2020-02-24,0.5387
2020-02-21,0.5717
2020-02-20,0.5752
2020-02-19,0.5978
2020-02-18,0.6096
2020-02-17,0.6398
2020-02-14,0.6261
2020-02-13,0.6502
2020-02-12,0.6099
2020-02-11,0.5674
2020-02-10,0.5553
2020-02-07,0.5688
2020-02-06,0.5803
2020-02-05,0.614
2020-02-04,0.5646
2020-02-03,0.5119
2020-01-31,0.5233
2020-01-30,0.5407
2020-01-29,0.515
2020-01-28,0.5508
2020-01-27,0.5068
2020-01-24,0.562
2020-01-23,0.59
2020-01-22,0.6335
2020-01-21,0.6294
2020-01-20,0.6486
2020-01-17,0.6305
2020-01-16,0.6415
2020-01-15,0.6528
2020-01-14,0.7192
2020-01-13,0.7487
2020-01-10,0.7684
2020-01-09,0.8186
2020-01-08,0.816
2020-01-07,0.7909
2020-01-06,0.7668
2020-01-03,0.7368
2020-01-02,0.7901
2019-12-31,0.8169
2019-12-30,0.8627
2019-12-27,0.7509
2019-12-24,0.7651
2019-12-23,0.7708
2019-12-20,0.7801
2019-12-19,0.8012
2019-12-18,0.7733
2019-12-17,0.76
2019-12-16,0.8197
2019-12-13,0.7882
2019-12-12,0.8185
2019-12-11,0.7725
2019-12-10,0.7979
2019-12-09,0.7615
2019-12-06,0.7709
2019-12-05,0.772
2019-12-04,0.7394
2019-12-03,0.6684
2019-12-02,0.7376
2019-11-29,0.6958
2019-11-28,0.6745
2019-11-27,0.6735
2019-11-26,0.6495
2019-11-25,0.6945
2019-11-22,0.7033
2019-11-21,0.7514
2019-11-20,0.7281
2019-11-19,0.7313
2019-11-18,0.7484
2019-11-15,0.7271
2019-11-14,0.7078
2019-11-13,0.7582
2019-11-12,0.8048
2019-11-11,0.809
2019-11-08,0.788
2019-11-07,0.7908
2019-11-06,0.7132
2019-11-05,0.7731
2019-11-04,0.7214
2019-11-01,0.6617
2019-10-31,0.6272
2019-10-30,0.684
2019-10-29,0.7085
2019-10-28,0.7206
2019-10-25,0.6803
2019-10-24,0.6224
2019-10-23,0.6832
2019-10-22,0.7091
2019-10-21,0.7478
2019-10-18,0.7069
2019-10-17,0.6755
2019-10-16,0.7098
2019-10-15,0.6901
2019-10-14,0.6356
2019-10-11,0.7027
2019-10-10,0.5858
2019-10-09,0.4588
2019-10-08,0.4141
2019-10-07,0.4479
2019-10-04,0.4411
2019-10-03,0.4681
2019-10-02,0.5015
2019-10-01,0.4687
2019-09-30,0.4831
2019-09-27,0.497
2019-09-26,0.5171
2019-09-25,0.531
2019-09-24,0.5253
2019-09-23,0.5479
2019-09-20,0.6261
2019-09-19,0.6339
2019-09-18,0.6397
2019-09-17,0.6935
2019-09-16,0.6899
2019-09-13,0.759
2019-09-12,0.6702
2019-09-11,0.6357
2019-09-10,0.6364
2019-09-09,0.5877
2019-09-06,0.5027
2019-09-05,0.597
2019-09-04,0.4899
2019-09-03,0.4033
2019-09-02,0.4121
2019-08-30,0.4774
2019-08-29,0.4348
2019-08-28,0.4407
2019-08-27,0.5001
2019-08-23,0.4791
2019-08-22,0.516
2019-08-21,0.4767
2019-08-20,0.4496
2019-08-19,0.4672
2019-08-16,0.4635
2019-08-15,0.4066
2019-08-14,0.4465
2019-08-13,0.4924
2019-08-12,0.4884
2019-08-09,0.4817
2019-08-08,0.5194
2019-08-07,0.4841
2019-08-06,0.5132
2019-08-05,0.5108
2019-08-02,0.5491
2019-08-01,0.5917
2019-07-31,0.6093
2019-07-30,0.6329
2019-07-29,0.6527
2019-07-26,0.6862
2019-07-25,0.7083
2019-07-24,0.677
2019-07-23,0.6901
2019-07-22,0.7063
2019-07-19,0.7331
2019-07-18,0.7578
2019-07-17,0.7576
2019-07-16,0.8196
2019-07-15,0.7996
2019-07-12,0.8344
2019-07-11,0.8344
2019-07-10,0.7565
2019-07-09,0.7189
2019-07-08,0.7132
2019-07-05,0.7363
2019-07-04,0.6748
2019-07-03,0.6897
2019-07-02,0.721
2019-07-01,0.8121
2019-06-28,0.8313
2019-06-27,0.8211
2019-06-26,0.8295
2019-06-25,0.7925
2019-06-24,0.8151
2019-06-21,0.8437
2019-06-20,0.8055
2019-06-19,0.8636
2019-06-18,0.8046
2019-06-17,0.8484
2019-06-14,0.8456
2019-06-13,0.8345
2019-06-12,0.8663
2019-06-11,0.8577
2019-06-10,0.838
2019-06-07,0.8122
2019-06-06,0.8246
2019-06-05,0.8626
2019-06-04,0.9009
2019-06-03,0.8607
2019-05-31,0.8853
2019-05-30,0.8961
2019-05-29,0.8912
2019-05-28,0.9164
2019-05-24,0.9546
2019-05-23,0.9522
2019-05-22,1.0142
2019-05-21,1.082
2019-05-20,1.0542
2019-05-17,1.0329
2019-05-16,1.0731
2019-05-15,1.067
2019-05-14,1.104
2019-05-13,1.1
2019-05-10,1.1337
2019-05-09,1.1239
2019-05-08,1.1356
2019-05-07,1.1563
2019-05-03,1.2177
2019-05-02,1.1846
2019-05-01,1.1487
2019-04-30,1.1833
2019-04-29,1.1557
2019-04-26,1.1407
2019-04-25,1.1543
2019-04-24,1.1748
2019-04-23,1.2249
2019-04-18,1.1962
2019-04-17,1.2337
2019-04-16,1.2174
2019-04-15,1.2186
2019-04-12,1.2097
2019-04-11,1.1477
2019-04-10,1.0956
2019-04-09,1.102
2019-04-08,1.1142
2019-04-05,1.1148
2019-04-04,1.0829
2019-04-03,1.0967
2019-04-02,1.0028
2019-04-01,1.0462
2019-03-29,0.9966
2019-03-28,0.9975
2019-03-27,1.0117
2019-03-26,1.0055
