Date,Last Price
2023-05-11,3.3843
2023-05-10,3.4426
2023-05-09,3.5186
2023-05-08,3.5072
2023-05-05,3.437
2023-05-04,3.3787
2023-05-03,3.3356
2023-05-02,3.4239
2023-05-01,3.5681
2023-04-28,3.422
2023-04-27,3.5204
2023-04-26,3.4485
2023-04-25,3.3996
2023-04-24,3.4901
2023-04-21,3.5718
2023-04-20,3.5318
2023-04-19,3.5908
2023-04-18,3.5756
2023-04-17,3.6004
2023-04-14,3.5128
2023-04-13,3.4449
2023-04-12,3.3906
2023-04-11,3.4262
2023-04-10,3.4168
2023-04-06,3.305
2023-04-05,3.3108
2023-04-04,3.3387
2023-04-03,3.4114
2023-03-31,3.4676
2023-03-30,3.5488
2023-03-29,3.5639
2023-03-28,3.5696
2023-03-27,3.5299
2023-03-24,3.3762
2023-03-23,3.4266
2023-03-22,3.4341
2023-03-21,3.6094
2023-03-20,3.4847
2023-03-17,3.4286
2023-03-16,3.577
2023-03-15,3.4548
2023-03-14,3.6892
2023-03-13,3.5732
2023-03-10,3.6987
2023-03-09,3.9032
2023-03-08,3.9913
2023-03-07,3.9637
2023-03-06,3.9577
2023-03-03,3.9517
2023-03-02,4.0556
2023-03-01,3.9925
2023-02-28,3.92
2023-02-27,3.9141
2023-02-24,3.9432
2023-02-23,3.8768
2023-02-22,3.9156
2023-02-21,3.9525
2023-02-17,3.8148
2023-02-16,3.8608
2023-02-15,3.8049
2023-02-14,3.7435
2023-02-13,3.7016
2023-02-10,3.732
2023-02-09,3.6579
2023-02-08,3.6098
2023-02-07,3.6735
2023-02-06,3.6399
2023-02-03,3.5246
2023-02-02,3.3927
2023-02-01,3.4166
2023-01-31,3.5069
2023-01-30,3.5366
2023-01-27,3.5035
2023-01-26,3.4947
2023-01-25,3.4416
2023-01-24,3.4527
2023-01-23,3.5098
2023-01-20,3.4787
2023-01-19,3.3915
2023-01-18,3.3698
2023-01-17,3.5476
2023-01-13,3.5035
2023-01-12,3.44
2023-01-11,3.5392
2023-01-10,3.6188
2023-01-09,3.5321
2023-01-06,3.558
2023-01-05,3.7181
2023-01-04,3.6827
2023-01-03,3.7389
2022-12-30,3.8748
2022-12-29,3.8145
2022-12-28,3.8827
2022-12-27,3.8411
2022-12-23,3.7472
2022-12-22,3.6786
2022-12-21,3.662
2022-12-20,3.6825
2022-12-19,3.5846
2022-12-16,3.4822
2022-12-15,3.4463
2022-12-14,3.4774
2022-12-13,3.5012
2022-12-12,3.6113
2022-12-09,3.5783
2022-12-08,3.4819
2022-12-07,3.4169
2022-12-06,3.5314
2022-12-05,3.5736
2022-12-02,3.4862
2022-12-01,3.5048
2022-11-30,3.6054
2022-11-29,3.7441
2022-11-28,3.6812
2022-11-25,3.6776
2022-11-23,3.6927
2022-11-22,3.7559
2022-11-21,3.8269
2022-11-18,3.8288
