Date,PX_LAST,YLD_CNV_LAST
1/24/2018,0.077,0.077
1/23/2018,0.068,0.068
1/22/2018,0.074,0.074
1/19/2018,0.079,0.079
1/18/2018,0.078,0.078
1/17/2018,0.082,0.082
1/16/2018,0.076,0.076
1/15/2018,0.072,0.072
1/12/2018,0.073,0.073
1/11/2018,0.064,0.064
1/10/2018,0.08,0.08
1/9/2018,0.066,0.066
1/8/2018,0.055,0.055
1/5/2018,0.055,0.055
1/4/2018,0.052,0.052
1/3/2018,0.043,0.043
1/2/2018,0.043,0.043
1/1/2018,0.043,0.043
12/29/2017,0.043,0.043
12/28/2017,0.05,0.05
12/27/2017,0.051,0.051
12/26/2017,0.044,0.044
12/25/2017,0.035,0.035
12/22/2017,0.043,0.043
12/21/2017,0.056,0.056
12/20/2017,0.054,0.054
12/19/2017,0.037,0.037
12/18/2017,0.037,0.037
12/15/2017,0.04,0.04
12/14/2017,0.045,0.045
12/13/2017,0.045,0.045
12/12/2017,0.042,0.042
12/11/2017,0.045,0.045
12/8/2017,0.045,0.045
12/7/2017,0.05,0.05
12/6/2017,0.05,0.05
12/5/2017,0.041,0.041
12/4/2017,0.036,0.036
12/1/2017,0.03,0.03
11/30/2017,0.034,0.034
11/29/2017,0.025,0.025
11/28/2017,0.035,0.035
11/27/2017,0.038,0.038
11/24/2017,0.024,0.024
11/23/2017,0.017,0.017
11/22/2017,0.017,0.017
11/21/2017,0.028,0.028
11/20/2017,0.033,0.033
11/17/2017,0.029,0.029
11/16/2017,0.047,0.047
11/15/2017,0.041,0.041
11/14/2017,0.045,0.045
11/13/2017,0.045,0.045
11/10/2017,0.038,0.038
11/9/2017,0.025,0.025
11/8/2017,0.019,0.019
11/7/2017,0.024,0.024
11/6/2017,0.021,0.021
11/3/2017,0.05,0.05
11/2/2017,0.05,0.05
11/1/2017,0.056,0.056
10/31/2017,0.064,0.064
10/30/2017,0.065,0.065
10/27/2017,0.068,0.068
10/26/2017,0.065,0.065
10/25/2017,0.065,0.065
10/24/2017,0.064,0.064
10/23/2017,0.064,0.064
10/20/2017,0.07,0.07
10/19/2017,0.062,0.062
10/18/2017,0.066,0.066
10/17/2017,0.065,0.065
10/16/2017,0.059,0.059
10/13/2017,0.059,0.059
10/12/2017,0.062,0.062
10/11/2017,0.061,0.061
10/10/2017,0.05,0.05
10/9/2017,0.051,0.051
10/6/2017,0.051,0.051
10/5/2017,0.041,0.041
10/4/2017,0.05,0.05
10/3/2017,0.069,0.069
10/2/2017,0.07,0.07
9/29/2017,0.06,0.06
9/28/2017,0.066,0.066
9/27/2017,0.044,0.044
9/26/2017,0.026,0.026
9/25/2017,0.021,0.021
9/22/2017,0.019,0.019
9/21/2017,0.025,0.025
9/20/2017,0.021,0.021
9/19/2017,0.024,0.024
9/18/2017,0.02,0.02
9/15/2017,0.02,0.02
9/14/2017,0.035,0.035
9/13/2017,0.019,0.019
9/12/2017,0.015,0.015
9/11/2017,-0.005,-0.005
9/8/2017,-0.005,-0.005
9/7/2017,0.003,0.003
9/6/2017,0.007,0.007
9/5/2017,0.001,0.001
9/4/2017,-0.014,-0.014
9/1/2017,-0.009,-0.009
8/31/2017,0.004,0.004
8/30/2017,0.003,0.003
8/29/2017,0,0
8/28/2017,0.006,0.006
8/25/2017,0.011,0.011
8/24/2017,0.019,0.019
8/23/2017,0.03,0.03
8/22/2017,0.035,0.035
8/21/2017,0.026,0.026
8/18/2017,0.028,0.028
8/17/2017,0.039,0.039
8/16/2017,0.034,0.034
8/15/2017,0.042,0.042
8/14/2017,0.05,0.05
8/11/2017,0.055,0.055
8/10/2017,0.055,0.055
8/9/2017,0.053,0.053
8/8/2017,0.065,0.065
8/7/2017,0.067,0.067
8/4/2017,0.06,0.06
8/3/2017,0.064,0.064
8/2/2017,0.07,0.07
8/1/2017,0.07,0.07
7/31/2017,0.075,0.075
7/28/2017,0.071,0.071
7/27/2017,0.065,0.065
7/26/2017,0.074,0.074
7/25/2017,0.071,0.071
7/24/2017,0.064,0.064
7/21/2017,0.062,0.062
7/20/2017,0.073,0.073
7/19/2017,0.07,0.07
7/18/2017,0.067,0.067
7/17/2017,0.075,0.075
7/14/2017,0.075,0.075
7/13/2017,0.079,0.079
7/12/2017,0.084,0.084
7/11/2017,0.091,0.091
7/10/2017,0.089,0.089
7/7/2017,0.082,0.082
7/6/2017,0.096,0.096
7/5/2017,0.085,0.085
7/4/2017,0.076,0.076
7/3/2017,0.081,0.081
6/30/2017,0.079,0.079
6/29/2017,0.055,0.055
6/28/2017,0.056,0.056
6/27/2017,0.042,0.042
6/26/2017,0.049,0.049
6/23/2017,0.052,0.052
6/22/2017,0.051,0.051
6/21/2017,0.054,0.054
6/20/2017,0.049,0.049
6/19/2017,0.05,0.05
6/16/2017,0.051,0.051
6/15/2017,0.048,0.048
6/14/2017,0.062,0.062
6/13/2017,0.059,0.059
6/12/2017,0.053,0.053
6/9/2017,0.051,0.051
6/8/2017,0.064,0.064
6/7/2017,0.042,0.042
6/6/2017,0.037,0.037
6/5/2017,0.045,0.045
6/2/2017,0.047,0.047
6/1/2017,0.039,0.039
5/31/2017,0.041,0.041
5/30/2017,0.035,0.035
5/29/2017,0.034,0.034
5/26/2017,0.037,0.037
5/25/2017,0.045,0.045
5/24/2017,0.048,0.048
5/23/2017,0.041,0.041
5/22/2017,0.045,0.045
5/19/2017,0.035,0.035
5/18/2017,0.04,0.04
5/17/2017,0.041,0.041
5/16/2017,0.041,0.041
5/15/2017,0.036,0.036
5/12/2017,0.039,0.039
5/11/2017,0.048,0.048
5/10/2017,0.034,0.034
5/9/2017,0.035,0.035
5/8/2017,0.022,0.022
5/5/2017,0.016,0.016
5/4/2017,0.016,0.016
5/3/2017,0.016,0.016
5/2/2017,0.016,0.016
5/1/2017,0.009,0.009
4/28/2017,0.01,0.01
4/27/2017,0.015,0.015
4/26/2017,0.011,0.011
4/25/2017,0.018,0.018
4/24/2017,0.017,0.017
4/21/2017,0.011,0.011
4/20/2017,0.012,0.012
4/19/2017,0.003,0.003
4/18/2017,0.005,0.005
4/17/2017,0.003,0.003
4/14/2017,0.003,0.003
4/13/2017,0.024,0.024
4/12/2017,0.024,0.024
4/11/2017,0.032,0.032
4/10/2017,0.044,0.044
4/7/2017,0.056,0.056
4/6/2017,0.055,0.055
4/5/2017,0.058,0.058
4/4/2017,0.058,0.058
4/3/2017,0.07,0.07
3/31/2017,0.065,0.065
3/30/2017,0.06,0.06
3/29/2017,0.05,0.05
3/28/2017,0.053,0.053
3/27/2017,0.051,0.051
3/24/2017,0.06,0.06
3/23/2017,0.052,0.052
3/22/2017,0.056,0.056
3/21/2017,0.061,0.061
3/20/2017,0.07,0.07
3/17/2017,0.07,0.07
3/16/2017,0.07,0.07
3/15/2017,0.09,0.09
3/14/2017,0.092,0.092
3/13/2017,0.085,0.085
3/10/2017,0.084,0.084
3/9/2017,0.09,0.09
3/8/2017,0.075,0.075
3/7/2017,0.071,0.071
3/6/2017,0.069,0.069
3/3/2017,0.073,0.073
3/2/2017,0.064,0.064
3/1/2017,0.06,0.06
2/28/2017,0.048,0.048
2/27/2017,0.046,0.046
2/24/2017,0.063,0.063
2/23/2017,0.077,0.077
2/22/2017,0.078,0.078
2/21/2017,0.09,0.09
2/20/2017,0.097,0.097
2/17/2017,0.087,0.087
2/16/2017,0.092,0.092
2/15/2017,0.086,0.086
2/14/2017,0.093,0.093
2/13/2017,0.088,0.088
2/10/2017,0.084,0.084
2/9/2017,0.094,0.094
2/8/2017,0.093,0.093
2/7/2017,0.1,0.1
2/6/2017,0.1,0.1
2/3/2017,0.095,0.095
2/2/2017,0.109,0.109
2/1/2017,0.09,0.09
1/31/2017,0.08,0.08
1/30/2017,0.08,0.08
1/27/2017,0.077,0.077
1/26/2017,0.086,0.086
1/25/2017,0.066,0.066
1/24/2017,0.044,0.044
1/23/2017,0.052,0.052
1/20/2017,0.059,0.059
1/19/2017,0.072,0.072
1/18/2017,0.052,0.052
1/17/2017,0.042,0.042
1/16/2017,0.048,0.048
1/13/2017,0.045,0.045
1/12/2017,0.035,0.035
1/11/2017,0.057,0.057
1/10/2017,0.057,0.057
1/9/2017,0.053,0.053
1/6/2017,0.053,0.053
1/5/2017,0.053,0.053
1/4/2017,0.06,0.06
1/3/2017,0.041,0.041
1/2/2017,0.041,0.041
12/30/2016,0.041,0.041
12/29/2016,0.035,0.035
12/28/2016,0.054,0.054
12/27/2016,0.059,0.059
12/26/2016,0.056,0.056
12/23/2016,0.051,0.051
12/22/2016,0.051,0.051
12/21/2016,0.056,0.056
12/20/2016,0.066,0.066
12/19/2016,0.083,0.083
12/16/2016,0.075,0.075
12/15/2016,0.085,0.085
12/14/2016,0.054,0.054
12/13/2016,0.078,0.078
12/12/2016,0.083,0.083
12/9/2016,0.056,0.056
12/8/2016,0.044,0.044
12/7/2016,0.027,0.027
12/6/2016,0.045,0.045
12/5/2016,0.033,0.033
12/2/2016,0.032,0.032
12/1/2016,0.026,0.026
11/30/2016,0.019,0.019
11/29/2016,0.013,0.013
11/28/2016,0.014,0.014
11/25/2016,0.036,0.036
11/24/2016,0.027,0.027
11/23/2016,0.027,0.027
11/22/2016,0.027,0.027
11/21/2016,0.024,0.024
11/18/2016,0.032,0.032
11/17/2016,0.003,0.003
11/16/2016,0.019,0.019
11/15/2016,0.001,0.001
11/14/2016,-0.016,-0.016
11/11/2016,-0.031,-0.031
11/10/2016,-0.045,-0.045
11/9/2016,-0.074,-0.074
11/8/2016,-0.07,-0.07
11/7/2016,-0.055,-0.055
11/4/2016,-0.067,-0.067
11/3/2016,-0.068,-0.068
11/2/2016,-0.068,-0.068
11/1/2016,-0.054,-0.054
10/31/2016,-0.053,-0.053
10/28/2016,-0.051,-0.051
10/27/2016,-0.06,-0.06
10/26/2016,-0.069,-0.069
10/25/2016,-0.07,-0.07
10/24/2016,-0.06,-0.06
10/21/2016,-0.061,-0.061
10/20/2016,-0.07,-0.07
10/19/2016,-0.062,-0.062
10/18/2016,-0.055,-0.055
10/17/2016,-0.057,-0.057
10/14/2016,-0.059,-0.059
10/13/2016,-0.061,-0.061
10/12/2016,-0.061,-0.061
10/11/2016,-0.05,-0.05
10/10/2016,-0.064,-0.064
10/7/2016,-0.064,-0.064
10/6/2016,-0.063,-0.063
10/5/2016,-0.062,-0.062
10/4/2016,-0.077,-0.077
10/3/2016,-0.073,-0.073
9/30/2016,-0.094,-0.094
9/29/2016,-0.085,-0.085
9/28/2016,-0.095,-0.095
9/27/2016,-0.079,-0.079
9/26/2016,-0.069,-0.069
9/23/2016,-0.05,-0.05
9/22/2016,-0.032,-0.032
9/21/2016,-0.032,-0.032
9/20/2016,-0.068,-0.068
9/19/2016,-0.044,-0.044
9/16/2016,-0.044,-0.044
9/15/2016,-0.043,-0.043
9/14/2016,-0.026,-0.026
9/13/2016,-0.018,-0.018
9/12/2016,-0.007,-0.007
9/9/2016,-0.02,-0.02
9/8/2016,-0.04,-0.04
9/7/2016,-0.054,-0.054
9/6/2016,-0.023,-0.023
9/5/2016,-0.038,-0.038
9/2/2016,-0.038,-0.038
9/1/2016,-0.053,-0.053
8/31/2016,-0.071,-0.071
8/30/2016,-0.08,-0.08
8/29/2016,-0.068,-0.068
8/26/2016,-0.075,-0.075
8/25/2016,-0.09,-0.09
8/24/2016,-0.073,-0.073
8/23/2016,-0.095,-0.095
8/22/2016,-0.075,-0.075
8/19/2016,-0.083,-0.083
8/18/2016,-0.087,-0.087
8/17/2016,-0.085,-0.085
8/16/2016,-0.1,-0.1
8/15/2016,-0.09,-0.09
8/12/2016,-0.11,-0.11
8/11/2016,-0.103,-0.103
8/10/2016,-0.103,-0.103
8/9/2016,-0.084,-0.084
8/8/2016,-0.054,-0.054
8/5/2016,-0.098,-0.098
8/4/2016,-0.083,-0.083
8/3/2016,-0.091,-0.091
8/2/2016,-0.08,-0.08
8/1/2016,-0.14,-0.14
7/29/2016,-0.195,-0.195
7/28/2016,-0.277,-0.277
7/27/2016,-0.295,-0.295
7/26/2016,-0.26,-0.26
7/25/2016,-0.245,-0.245
7/22/2016,-0.227,-0.227
7/21/2016,-0.223,-0.223
7/20/2016,-0.237,-0.237
7/19/2016,-0.234,-0.234
7/18/2016,-0.232,-0.232
7/15/2016,-0.232,-0.232
7/14/2016,-0.262,-0.262
7/13/2016,-0.285,-0.285
7/12/2016,-0.28,-0.28
7/11/2016,-0.272,-0.272
7/8/2016,-0.287,-0.287
7/7/2016,-0.28,-0.28
7/6/2016,-0.27,-0.27
7/5/2016,-0.252,-0.252
7/4/2016,-0.255,-0.255
7/1/2016,-0.261,-0.261
6/30/2016,-0.222,-0.222
6/29/2016,-0.238,-0.238
6/28/2016,-0.23,-0.23
6/27/2016,-0.198,-0.198
6/24/2016,-0.178,-0.178
6/23/2016,-0.148,-0.148
6/22/2016,-0.143,-0.143
6/21/2016,-0.147,-0.147
6/20/2016,-0.153,-0.153
6/17/2016,-0.155,-0.155
6/16/2016,-0.199,-0.199
6/15/2016,-0.194,-0.194
6/14/2016,-0.17,-0.17
6/13/2016,-0.162,-0.162
6/10/2016,-0.155,-0.155
6/9/2016,-0.133,-0.133
6/8/2016,-0.115,-0.115
6/7/2016,-0.123,-0.123
6/6/2016,-0.125,-0.125
6/3/2016,-0.104,-0.104
6/2/2016,-0.11,-0.11
6/1/2016,-0.119,-0.119
5/31/2016,-0.12,-0.12
5/30/2016,-0.118,-0.118
5/27/2016,-0.121,-0.121
5/26/2016,-0.125,-0.125
5/25/2016,-0.088,-0.088
5/24/2016,-0.109,-0.109
5/23/2016,-0.099,-0.099
5/20/2016,-0.118,-0.118
5/19/2016,-0.075,-0.075
5/18/2016,-0.098,-0.098
5/17/2016,-0.11,-0.11
5/16/2016,-0.109,-0.109
5/13/2016,-0.114,-0.114
5/12/2016,-0.123,-0.123
5/11/2016,-0.109,-0.109
5/10/2016,-0.095,-0.095
5/9/2016,-0.1,-0.1
5/6/2016,-0.123,-0.123
5/5/2016,-0.129,-0.129
5/4/2016,-0.129,-0.129
5/3/2016,-0.129,-0.129
5/2/2016,-0.129,-0.129
4/29/2016,-0.083,-0.083
4/28/2016,-0.083,-0.083
4/27/2016,-0.053,-0.053
4/26/2016,-0.105,-0.105
4/25/2016,-0.07,-0.07
4/22/2016,-0.115,-0.115
4/21/2016,-0.119,-0.119
4/20/2016,-0.14,-0.14
4/19/2016,-0.132,-0.132
4/18/2016,-0.119,-0.119
4/15/2016,-0.123,-0.123
4/14/2016,-0.097,-0.097
4/13/2016,-0.081,-0.081
4/12/2016,-0.107,-0.107
4/11/2016,-0.091,-0.091
4/8/2016,-0.088,-0.088
4/7/2016,-0.061,-0.061
4/6/2016,-0.064,-0.064
4/5/2016,-0.058,-0.058
4/4/2016,-0.088,-0.088
4/1/2016,-0.067,-0.067
3/31/2016,-0.035,-0.035
3/30/2016,-0.093,-0.093
3/29/2016,-0.088,-0.088
3/28/2016,-0.089,-0.089
3/25/2016,-0.098,-0.098
3/24/2016,-0.09,-0.09
3/23/2016,-0.119,-0.119
3/22/2016,-0.102,-0.102
3/21/2016,-0.098,-0.098
3/18/2016,-0.098,-0.098
3/17/2016,-0.052,-0.052
3/16/2016,-0.084,-0.084
3/15/2016,-0.012,-0.012
3/14/2016,-0.044,-0.044
3/11/2016,-0.013,-0.013
3/10/2016,-0.024,-0.024
3/9/2016,-0.02,-0.02
3/8/2016,-0.108,-0.108
3/7/2016,-0.055,-0.055
3/4/2016,-0.05,-0.05
3/3/2016,-0.015,-0.015
3/2/2016,-0.033,-0.033
3/1/2016,-0.068,-0.068
2/29/2016,-0.065,-0.065
2/26/2016,-0.074,-0.074
2/25/2016,-0.074,-0.074
2/24/2016,-0.063,-0.063
2/23/2016,-0.001,-0.001
2/22/2016,-0.008,-0.008
2/19/2016,0.006,0.006
2/18/2016,0.015,0.015
2/17/2016,0.05,0.05
2/16/2016,0.025,0.025
2/15/2016,0.083,0.083
2/12/2016,0.08,0.08
2/11/2016,0.017,0.017
2/10/2016,0.017,0.017
2/9/2016,-0.03,-0.03
2/8/2016,0.037,0.037
2/5/2016,0.022,0.022
2/4/2016,0.049,0.049
2/3/2016,0.06,0.06
2/2/2016,0.079,0.079
2/1/2016,0.05,0.05
1/29/2016,0.095,0.095
1/28/2016,0.222,0.222
1/27/2016,0.209,0.209
1/26/2016,0.212,0.212
1/25/2016,0.218,0.218
1/22/2016,0.232,0.232
1/21/2016,0.226,0.226
1/20/2016,0.212,0.212
1/19/2016,0.22,0.22
1/18/2016,0.207,0.207
1/15/2016,0.214,0.214
1/14/2016,0.237,0.237
1/13/2016,0.195,0.195
1/12/2016,0.215,0.215
1/11/2016,0.221,0.221
1/8/2016,0.221,0.221
1/7/2016,0.236,0.236
1/6/2016,0.245,0.245
1/5/2016,0.253,0.253
1/4/2016,0.254,0.254
1/1/2016,0.26,0.26
12/31/2015,0.26,0.26
12/30/2015,0.26,0.26
12/29/2015,0.263,0.263
12/28/2015,0.262,0.262
12/25/2015,0.274,0.274
12/24/2015,0.276,0.276
12/23/2015,0.27,0.27
12/22/2015,0.27,0.27
12/21/2015,0.275,0.275
12/18/2015,0.265,0.265
12/17/2015,0.292,0.292
12/16/2015,0.296,0.296
12/15/2015,0.291,0.291
12/14/2015,0.295,0.295
12/11/2015,0.317,0.317
12/10/2015,0.307,0.307
12/9/2015,0.301,0.301
12/8/2015,0.315,0.315
12/7/2015,0.325,0.325
12/4/2015,0.336,0.336
12/3/2015,0.314,0.314
12/2/2015,0.317,0.317
12/1/2015,0.294,0.294
11/30/2015,0.302,0.302
11/27/2015,0.3,0.3
11/26/2015,0.295,0.295
11/25/2015,0.299,0.299
11/24/2015,0.315,0.315
11/23/2015,0.319,0.319
11/20/2015,0.319,0.319
11/19/2015,0.292,0.292
11/18/2015,0.295,0.295
11/17/2015,0.294,0.294
11/16/2015,0.298,0.298
11/13/2015,0.3,0.3
11/12/2015,0.296,0.296
11/11/2015,0.311,0.311
11/10/2015,0.312,0.312
11/9/2015,0.328,0.328
11/6/2015,0.316,0.316
11/5/2015,0.314,0.314
11/4/2015,0.318,0.318
11/3/2015,0.31,0.31
11/2/2015,0.31,0.31
10/30/2015,0.304,0.304
10/29/2015,0.293,0.293
10/28/2015,0.282,0.282
10/27/2015,0.301,0.301
10/26/2015,0.316,0.316
10/23/2015,0.298,0.298
10/22/2015,0.303,0.303
10/21/2015,0.313,0.313
10/20/2015,0.309,0.309
10/19/2015,0.327,0.327
10/16/2015,0.315,0.315
10/15/2015,0.319,0.319
10/14/2015,0.302,0.302
10/13/2015,0.31,0.31
10/12/2015,0.315,0.315
10/9/2015,0.315,0.315
10/8/2015,0.328,0.328
10/7/2015,0.336,0.336
10/6/2015,0.324,0.324
10/5/2015,0.308,0.308
10/2/2015,0.312,0.312
10/1/2015,0.317,0.317
9/30/2015,0.351,0.351
9/29/2015,0.327,0.327
9/28/2015,0.353,0.353
9/25/2015,0.319,0.319
9/24/2015,0.326,0.326
9/23/2015,0.309,0.309
9/22/2015,0.309,0.309
9/21/2015,0.309,0.309
9/18/2015,0.309,0.309
9/17/2015,0.36,0.36
9/16/2015,0.365,0.365
9/15/2015,0.377,0.377
9/14/2015,0.359,0.359
9/11/2015,0.34,0.34
9/10/2015,0.345,0.345
9/9/2015,0.364,0.364
9/8/2015,0.35,0.35
9/7/2015,0.365,0.365
9/4/2015,0.355,0.355
9/3/2015,0.396,0.396
9/2/2015,0.39,0.39
9/1/2015,0.356,0.356
8/31/2015,0.375,0.375
8/28/2015,0.374,0.374
8/27/2015,0.388,0.388
8/26/2015,0.366,0.366
8/25/2015,0.38,0.38
8/24/2015,0.343,0.343
8/21/2015,0.361,0.361
8/20/2015,0.356,0.356
8/19/2015,0.371,0.371
8/18/2015,0.371,0.371
8/17/2015,0.389,0.389
8/14/2015,0.374,0.374
8/13/2015,0.374,0.374
8/12/2015,0.353,0.353
8/11/2015,0.388,0.388
8/10/2015,0.4,0.4
8/7/2015,0.415,0.415
8/6/2015,0.421,0.421
8/5/2015,0.396,0.396
8/4/2015,0.386,0.386
8/3/2015,0.409,0.409
7/31/2015,0.405,0.405
7/30/2015,0.406,0.406
7/29/2015,0.4,0.4
7/28/2015,0.402,0.402
7/27/2015,0.403,0.403
7/24/2015,0.406,0.406
7/23/2015,0.407,0.407
7/22/2015,0.415,0.415
7/21/2015,0.41,0.41
7/20/2015,0.421,0.421
7/17/2015,0.421,0.421
7/16/2015,0.442,0.442
7/15/2015,0.451,0.451
7/14/2015,0.454,0.454
7/13/2015,0.449,0.449
7/10/2015,0.441,0.441
7/9/2015,0.443,0.443
7/8/2015,0.414,0.414
7/7/2015,0.452,0.452
7/6/2015,0.465,0.465
7/3/2015,0.478,0.478
7/2/2015,0.516,0.516
7/1/2015,0.478,0.478
6/30/2015,0.459,0.459
6/29/2015,0.446,0.446
6/26/2015,0.465,0.465
6/25/2015,0.475,0.475
6/24/2015,0.458,0.458
6/23/2015,0.457,0.457
6/22/2015,0.427,0.427
6/19/2015,0.418,0.418
6/18/2015,0.443,0.443
6/17/2015,0.476,0.476
6/16/2015,0.496,0.496
6/15/2015,0.499,0.499
6/12/2015,0.509,0.509
6/11/2015,0.531,0.531
6/10/2015,0.506,0.506
6/9/2015,0.448,0.448
6/8/2015,0.491,0.491
6/5/2015,0.486,0.486
6/4/2015,0.503,0.503
6/3/2015,0.464,0.464
6/2/2015,0.418,0.418
6/1/2015,0.403,0.403
5/29/2015,0.389,0.389
5/28/2015,0.396,0.396
5/27/2015,0.385,0.385
5/26/2015,0.418,0.418
5/25/2015,0.419,0.419
5/22/2015,0.413,0.413
5/21/2015,0.408,0.408
5/20/2015,0.386,0.386
5/19/2015,0.374,0.374
5/18/2015,0.385,0.385
5/15/2015,0.399,0.399
5/14/2015,0.448,0.448
5/13/2015,0.448,0.448
5/12/2015,0.443,0.443
5/11/2015,0.391,0.391
5/8/2015,0.416,0.416
5/7/2015,0.425,0.425
5/6/2015,0.358,0.358
5/5/2015,0.358,0.358
5/4/2015,0.358,0.358
5/1/2015,0.358,0.358
4/30/2015,0.336,0.336
4/29/2015,0.296,0.296
4/28/2015,0.296,0.296
4/27/2015,0.299,0.299
4/24/2015,0.285,0.285
4/23/2015,0.309,0.309
4/22/2015,0.301,0.301
4/21/2015,0.305,0.305
4/20/2015,0.305,0.305
4/17/2015,0.303,0.303
4/16/2015,0.323,0.323
4/15/2015,0.323,0.323
4/14/2015,0.324,0.324
4/13/2015,0.333,0.333
4/10/2015,0.339,0.339
4/9/2015,0.357,0.357
4/8/2015,0.354,0.354
4/7/2015,0.354,0.354
4/6/2015,0.335,0.335
4/3/2015,0.363,0.363
4/2/2015,0.336,0.336
4/1/2015,0.378,0.378
3/31/2015,0.396,0.396
3/30/2015,0.368,0.368
3/27/2015,0.37,0.37
3/26/2015,0.324,0.324
3/25/2015,0.325,0.325
3/24/2015,0.305,0.305
3/23/2015,0.304,0.304
3/20/2015,0.323,0.323
3/19/2015,0.331,0.331
3/18/2015,0.361,0.361
3/17/2015,0.418,0.418
3/16/2015,0.411,0.411
3/13/2015,0.402,0.402
3/12/2015,0.383,0.383
3/11/2015,0.414,0.414
3/10/2015,0.463,0.463
3/9/2015,0.426,0.426
3/6/2015,0.391,0.391
3/5/2015,0.399,0.399
3/4/2015,0.403,0.403
3/3/2015,0.371,0.371
3/2/2015,0.34,0.34
2/27/2015,0.329,0.329
2/26/2015,0.338,0.338
2/25/2015,0.335,0.335
2/24/2015,0.372,0.372
2/23/2015,0.378,0.378
2/20/2015,0.381,0.381
2/19/2015,0.388,0.388
2/18/2015,0.405,0.405
2/17/2015,0.393,0.393
2/16/2015,0.435,0.435
2/13/2015,0.419,0.419
2/12/2015,0.391,0.391
2/11/2015,0.388,0.388
2/10/2015,0.388,0.388
2/9/2015,0.349,0.349
2/6/2015,0.334,0.334
2/5/2015,0.354,0.354
2/4/2015,0.376,0.376
2/3/2015,0.361,0.361
2/2/2015,0.284,0.284
1/30/2015,0.272,0.272
1/29/2015,0.287,0.287
1/28/2015,0.286,0.286
1/27/2015,0.254,0.254
1/26/2015,0.224,0.224
1/23/2015,0.228,0.228
1/22/2015,0.31,0.31
1/21/2015,0.242,0.242
1/20/2015,0.213,0.213
1/19/2015,0.196,0.196
1/16/2015,0.237,0.237
1/15/2015,0.248,0.248
1/14/2015,0.249,0.249
1/13/2015,0.258,0.258
1/12/2015,0.269,0.269
1/9/2015,0.269,0.269
1/8/2015,0.288,0.288
1/7/2015,0.297,0.297
1/6/2015,0.288,0.288
1/5/2015,0.32,0.32
1/2/2015,0.322,0.322
1/1/2015,0.322,0.322
12/31/2014,0.322,0.322
12/30/2014,0.322,0.322
12/29/2014,0.32,0.32
12/26/2014,0.325,0.325
12/25/2014,0.31,0.31
12/24/2014,0.329,0.329
12/23/2014,0.333,0.333
12/22/2014,0.333,0.333
12/19/2014,0.351,0.351
12/18/2014,0.356,0.356
12/17/2014,0.358,0.358
12/16/2014,0.356,0.356
12/15/2014,0.373,0.373
12/12/2014,0.391,0.391
12/11/2014,0.405,0.405
12/10/2014,0.404,0.404
12/9/2014,0.414,0.414
12/8/2014,0.439,0.439
12/5/2014,0.416,0.416
12/4/2014,0.432,0.432
12/3/2014,0.431,0.431
12/2/2014,0.419,0.419
12/1/2014,0.422,0.422
11/28/2014,0.416,0.416
11/27/2014,0.422,0.422
11/26/2014,0.432,0.432
11/25/2014,0.447,0.447
11/21/2014,0.457,0.457
11/20/2014,0.468,0.468
11/19/2014,0.478,0.478
11/18/2014,0.508,0.508
11/17/2014,0.482,0.482
11/14/2014,0.478,0.478
11/13/2014,0.497,0.497
11/12/2014,0.528,0.528
11/11/2014,0.487,0.487
11/10/2014,0.45,0.45
11/7/2014,0.478,0.478
11/6/2014,0.465,0.465
11/5/2014,0.466,0.466
11/4/2014,0.439,0.439
11/3/2014,0.453,0.453
10/31/2014,0.453,0.453
10/30/2014,0.464,0.464
10/29/2014,0.461,0.461
10/28/2014,0.456,0.456
10/27/2014,0.469,0.469
10/24/2014,0.465,0.465
10/23/2014,0.473,0.473
10/22/2014,0.48,0.48
10/21/2014,0.48,0.48
10/20/2014,0.483,0.483
10/17/2014,0.471,0.471
10/16/2014,0.482,0.482
10/15/2014,0.486,0.486
10/14/2014,0.495,0.495
10/13/2014,0.5,0.5
10/10/2014,0.5,0.5
10/9/2014,0.487,0.487
10/8/2014,0.498,0.498
10/7/2014,0.508,0.508
10/6/2014,0.518,0.518
10/3/2014,0.513,0.513
10/2/2014,0.521,0.521
10/1/2014,0.526,0.526
9/30/2014,0.526,0.526
9/29/2014,0.519,0.519
9/26/2014,0.518,0.518
9/25/2014,0.52,0.52
9/24/2014,0.523,0.523
9/23/2014,0.537,0.537
9/22/2014,0.537,0.537
9/19/2014,0.559,0.559
9/18/2014,0.564,0.564
9/17/2014,0.555,0.555
9/16/2014,0.577,0.577
9/15/2014,0.573,0.573
9/12/2014,0.573,0.573
9/11/2014,0.561,0.561
9/10/2014,0.545,0.545
9/9/2014,0.531,0.531
9/8/2014,0.526,0.526
9/5/2014,0.538,0.538
9/4/2014,0.53,0.53
9/3/2014,0.529,0.529
9/2/2014,0.5,0.5
9/1/2014,0.491,0.491
8/29/2014,0.491,0.491
8/28/2014,0.488,0.488
8/27/2014,0.493,0.493
8/26/2014,0.498,0.498
8/25/2014,0.506,0.506
8/22/2014,0.505,0.505
8/21/2014,0.524,0.524
8/20/2014,0.515,0.515
8/19/2014,0.499,0.499
8/18/2014,0.497,0.497
8/15/2014,0.498,0.498
8/14/2014,0.501,0.501
8/13/2014,0.51,0.51
8/12/2014,0.509,0.509
8/11/2014,0.512,0.512
8/8/2014,0.5,0.5
8/7/2014,0.522,0.522
8/6/2014,0.516,0.516
8/5/2014,0.518,0.518
